match_id,frame_idx,timestamp,Total_Gold_Difference,Total_Xp_Difference,Total_Gold_Difference_Last_Time_Frame,Total_Xp_Difference_Last_Time_Frame,Total_Minions_Killed_Difference,Total_Jungle_Minions_Killed_Difference,Magic_Damage_Done_Diff,Magic_Damage_Done_To_Champions_Diff,Magic_Damage_Taken_Diff,Physical_Damage_Done_Diff,Physical_Damage_Done_To_Champions_Diff,Physical_Damage_Taken_Diff,Total_Damage_Done_Diff,Total_Damage_Done_To_Champions_Diff,Total_Damage_Taken_Diff,True_Damage_Done_Diff,True_Damage_Done_To_Champions_Diff,True_Damage_Taken_Diff,Total_Kill_Difference,Total_Assist_Difference,Total_Ward_Placed_Difference,Total_Ward_Killed_Difference,Time_Enemy_Spent_Controlled_Difference,Elite_Monster_Killed_Difference,Buildings_Taken_Difference,Player1_Team,Player1_Attack_Damage,Player1_Attack_Speed,Player1_Ability_Power,Player1_Ability_Haste,Player1_Armor_Pen_Percent,Player1_Armor_Pen,Player1_Bonus_Armor_Pen_Percent,Player1_Magic_Pen,Player1_Magic_Pen_Percent,Player1_Bonus_Magic_Pen_Percent,Player1_Armor,Player1_Magic_Resist,Player1_Health_Percentage,Player1_Health_Regen,Player1_Life_Steal,Player1_Omnivamp,Player1_Physical_Vamp,Player1_Spell_Vamp,Player1_Power_Percent,Player1_Power_Regen,Player1_Movement_Speed,Player1_X_Position,Player1_Y_Position,Player2_Team,Player2_Attack_Damage,Player2_Attack_Speed,Player2_Ability_Power,Player2_Ability_Haste,Player2_Armor_Pen_Percent,Player2_Armor_Pen,Player2_Bonus_Armor_Pen_Percent,Player2_Magic_Pen,Player2_Magic_Pen_Percent,Player2_Bonus_Magic_Pen_Percent,Player2_Armor,Player2_Magic_Resist,Player2_Health_Percentage,Player2_Health_Regen,Player2_Life_Steal,Player2_Omnivamp,Player2_Physical_Vamp,Player2_Spell_Vamp,Player2_Power_Percent,Player2_Power_Regen,Player2_Movement_Speed,Player2_X_Position,Player2_Y_Position,Player3_Team,Player3_Attack_Damage,Player3_Attack_Speed,Player3_Ability_Power,Player3_Ability_Haste,Player3_Armor_Pen_Percent,Player3_Armor_Pen,Player3_Bonus_Armor_Pen_Percent,Player3_Magic_Pen,Player3_Magic_Pen_Percent,Player3_Bonus_Magic_Pen_Percent,Player3_Armor,Player3_Magic_Resist,Player3_Health_Percentage,Player3_Health_Regen,Player3_Life_Steal,Player3_Omnivamp,Player3_Physical_Vamp,Player3_Spell_Vamp,Player3_Power_Percent,Player3_Power_Regen,Player3_Movement_Speed,Player3_X_Position,Player3_Y_Position,Player4_Team,Player4_Attack_Damage,Player4_Attack_Speed,Player4_Ability_Power,Player4_Ability_Haste,Player4_Armor_Pen_Percent,Player4_Armor_Pen,Player4_Bonus_Armor_Pen_Percent,Player4_Magic_Pen,Player4_Magic_Pen_Percent,Player4_Bonus_Magic_Pen_Percent,Player4_Armor,Player4_Magic_Resist,Player4_Health_Percentage,Player4_Health_Regen,Player4_Life_Steal,Player4_Omnivamp,Player4_Physical_Vamp,Player4_Spell_Vamp,Player4_Power_Percent,Player4_Power_Regen,Player4_Movement_Speed,Player4_X_Position,Player4_Y_Position,Player5_Team,Player5_Attack_Damage,Player5_Attack_Speed,Player5_Ability_Power,Player5_Ability_Haste,Player5_Armor_Pen_Percent,Player5_Armor_Pen,Player5_Bonus_Armor_Pen_Percent,Player5_Magic_Pen,Player5_Magic_Pen_Percent,Player5_Bonus_Magic_Pen_Percent,Player5_Armor,Player5_Magic_Resist,Player5_Health_Percentage,Player5_Health_Regen,Player5_Life_Steal,Player5_Omnivamp,Player5_Physical_Vamp,Player5_Spell_Vamp,Player5_Power_Percent,Player5_Power_Regen,Player5_Movement_Speed,Player5_X_Position,Player5_Y_Position,Player6_Team,Player6_Attack_Damage,Player6_Attack_Speed,Player6_Ability_Power,Player6_Ability_Haste,Player6_Armor_Pen_Percent,Player6_Armor_Pen,Player6_Bonus_Armor_Pen_Percent,Player6_Magic_Pen,Player6_Magic_Pen_Percent,Player6_Bonus_Magic_Pen_Percent,Player6_Armor,Player6_Magic_Resist,Player6_Health_Percentage,Player6_Health_Regen,Player6_Life_Steal,Player6_Omnivamp,Player6_Physical_Vamp,Player6_Spell_Vamp,Player6_Power_Percent,Player6_Power_Regen,Player6_Movement_Speed,Player6_X_Position,Player6_Y_Position,Player7_Team,Player7_Attack_Damage,Player7_Attack_Speed,Player7_Ability_Power,Player7_Ability_Haste,Player7_Armor_Pen_Percent,Player7_Armor_Pen,Player7_Bonus_Armor_Pen_Percent,Player7_Magic_Pen,Player7_Magic_Pen_Percent,Player7_Bonus_Magic_Pen_Percent,Player7_Armor,Player7_Magic_Resist,Player7_Health_Percentage,Player7_Health_Regen,Player7_Life_Steal,Player7_Omnivamp,Player7_Physical_Vamp,Player7_Spell_Vamp,Player7_Power_Percent,Player7_Power_Regen,Player7_Movement_Speed,Player7_X_Position,Player7_Y_Position,Player8_Team,Player8_Attack_Damage,Player8_Attack_Speed,Player8_Ability_Power,Player8_Ability_Haste,Player8_Armor_Pen_Percent,Player8_Armor_Pen,Player8_Bonus_Armor_Pen_Percent,Player8_Magic_Pen,Player8_Magic_Pen_Percent,Player8_Bonus_Magic_Pen_Percent,Player8_Armor,Player8_Magic_Resist,Player8_Health_Percentage,Player8_Health_Regen,Player8_Life_Steal,Player8_Omnivamp,Player8_Physical_Vamp,Player8_Spell_Vamp,Player8_Power_Percent,Player8_Power_Regen,Player8_Movement_Speed,Player8_X_Position,Player8_Y_Position,Player9_Team,Player9_Attack_Damage,Player9_Attack_Speed,Player9_Ability_Power,Player9_Ability_Haste,Player9_Armor_Pen_Percent,Player9_Armor_Pen,Player9_Bonus_Armor_Pen_Percent,Player9_Magic_Pen,Player9_Magic_Pen_Percent,Player9_Bonus_Magic_Pen_Percent,Player9_Armor,Player9_Magic_Resist,Player9_Health_Percentage,Player9_Health_Regen,Player9_Life_Steal,Player9_Omnivamp,Player9_Physical_Vamp,Player9_Spell_Vamp,Player9_Power_Percent,Player9_Power_Regen,Player9_Movement_Speed,Player9_X_Position,Player9_Y_Position,Player10_Team,Player10_Attack_Damage,Player10_Attack_Speed,Player10_Ability_Power,Player10_Ability_Haste,Player10_Armor_Pen_Percent,Player10_Armor_Pen,Player10_Bonus_Armor_Pen_Percent,Player10_Magic_Pen,Player10_Magic_Pen_Percent,Player10_Bonus_Magic_Pen_Percent,Player10_Armor,Player10_Magic_Resist,Player10_Health_Percentage,Player10_Health_Regen,Player10_Life_Steal,Player10_Omnivamp,Player10_Physical_Vamp,Player10_Spell_Vamp,Player10_Power_Percent,Player10_Power_Regen,Player10_Movement_Speed,Player10_X_Position,Player10_Y_Position
NA1_5379560968,33,1972094,-7990,-12651,-4821.0,-8543.0,32,-6,341985,20541,-21655,-488280,-53306,42380,-114424,-36518,24474,31868,-3750,3751,-7,-8,-4,5,-81706,-1,-9,1,290,191,0,0,0,0,0,0,0,0,206,85,0.0,39,0,0,0,0,0.0,0,390,5082,10358,1,108,252,433,0,0,0,0,12,39,0,154,66,0.0,41,0,0,0,0,0.9425,56,400,4542,10424,1,102,136,753,0,0,0,0,0,39,0,97,50,0.0,32,0,0,0,0,0.0,0,412,4810,11585,1,252,237,0,0,0,0,0,0,0,0,103,47,0.0,21,3,0,0,0,0.9714587737843552,41,405,6383,9282,1,85,132,212,0,0,0,0,0,0,0,76,45,1.0,42,0,0,0,0,1.0,138,395,394,461,-1,374,270,49,0,35,0,0,0,0,0,120,70,0.9077306733167082,47,12,0,0,0,1.0,0,410,2001,1952,-1,417,140,49,0,35,0,0,0,0,0,144,143,0.4197359277275886,46,0,0,0,0,1.0,229,428,1951,2262,-1,118,174,587,0,0,0,0,0,0,0,95,92,0.921864050455501,32,0,0,0,0,0.9314825753101004,262,370,1434,2048,-1,355,248,0,0,35,0,0,0,0,0,112,80,0.0,25,0,0,0,0,0.8723618090452261,38,414,4509,11562,-1,138,129,132,0,0,0,0,0,0,0,130,172,0.34375,61,0,0,0,0,1.0,244,418,1922,1413
NA1_5380045030,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,100,0,0,0,0,0,0,0,0,36,28,1.0,0,0,0,0,0,0.0,0,345,554,581,1,25,100,0,0,0,0,0,0,0,0,29,30,1.0,0,0,0,0,0,1.0,0,340,593,464,1,25,100,0,0,0,0,0,0,0,0,32,29,1.0,0,0,0,0,0,1.0,0,345,557,345,1,25,100,0,0,0,0,0,0,0,0,27,30,1.0,0,0,0,0,0,1.0,0,335,458,271,1,60,100,0,0,0,0,0,0,0,0,35,32,1.0,20,0,0,0,0,1.0,17,345,335,269,-1,25,100,0,0,0,0,0,0,0,0,33,32,1.0,0,0,0,0,0,0.0,0,345,14500,14511,-1,25,100,0,0,0,0,0,0,0,0,29,30,1.0,0,0,0,0,0,1.0,0,325,14539,14394,-1,25,100,0,0,0,0,0,0,0,0,18,32,1.0,0,0,0,0,0,1.0,0,328,14503,14275,-1,25,100,0,0,0,0,0,0,0,0,21,30,1.0,0,0,0,0,0,1.0,0,325,14404,14201,-1,55,100,0,0,0,0,0,0,0,0,30,28,1.0,18,0,0,0,0,1.0,17,330,14281,14199
NA1_5380045030,1,60016,-5,0,0.0,0.0,0,0,0,0,0,-111,-111,111,-111,-111,111,0,0,0,0,0,4,0,0,0,0,1,64,100,39,0,0,0,0,0,0,0,36,28,0.9827160493827161,14,0,0,0,0,0.0,0,514,458,790,1,53,100,9,0,0,0,0,0,0,0,29,30,1.0,11,0,0,0,0,0.9473684210526315,14,340,1713,5740,1,73,100,0,0,0,0,0,0,0,0,32,29,1.0,22,0,0,0,0,1.0,100,345,5962,6724,1,74,113,0,0,0,0,0,0,0,0,27,30,1.0,8,3,0,0,0,1.0,16,335,12960,5800,1,70,100,0,0,0,0,0,0,0,0,35,32,1.0,20,0,0,0,0,1.0,17,345,10067,5979,-1,65,113,0,0,0,0,0,0,0,0,33,32,1.0,23,0,0,0,0,0.0,0,345,3353,11333,-1,70,113,0,0,0,0,0,0,0,0,29,30,1.0,14,0,0,0,0,1.0,14,325,3153,8944,-1,53,110,27,0,0,0,0,0,0,0,18,32,1.0,11,0,0,0,0,1.0,16,503,13724,13324,-1,55,100,36,0,0,0,0,0,0,0,21,30,1.0,13,0,0,0,0,1.0,16,480,14185,12611,-1,55,100,0,0,0,0,0,0,0,0,30,28,1.0,18,0,0,0,0,1.0,17,335,3040,8928
NA1_5380045030,2,120032,-81,-88,-5.0,0.0,-3,0,2130,-300,299,-561,-251,143,3203,-558,449,1632,-5,5,0,0,11,0,-1670,0,0,1,64,100,36,0,0,0,0,0,0,0,36,28,0.47530864197530864,14,0,0,0,0,0.13333333333333333,0,345,1960,11677,1,55,101,9,0,0,0,0,0,0,0,32,30,0.9863636363636363,11,0,0,0,0,0.768348623853211,42,340,8083,3405,1,73,100,0,0,0,0,0,0,0,0,32,29,0.4270205066344994,64,0,0,0,0,0.95,100,345,6462,6617,1,74,113,0,0,0,0,0,0,0,0,27,30,0.9044585987261147,8,3,0,0,0,0.8753623188405797,16,335,13214,2311,1,70,100,0,0,0,0,0,0,0,0,35,32,0.8297872340425532,20,0,0,0,0,1.0,17,345,13607,2426,-1,65,149,0,0,0,0,0,0,0,0,33,32,0.5962264150943396,67,0,0,0,0,0.0,0,345,2571,11815,-1,72,115,0,0,0,0,0,0,0,0,32,30,0.8678474114441417,22,0,0,0,0,1.0,14,325,3441,9416,-1,53,110,48,0,0,0,0,0,0,0,18,32,0.6509554140127388,11,0,0,0,0,0.632,16,348,7354,7647,-1,55,100,36,0,0,0,0,0,0,0,21,30,0.6885676741130092,13,0,0,0,0,0.7643564356435644,16,325,13147,3318,-1,55,120,0,0,0,0,0,0,0,0,34,32,0.9793103448275862,18,0,0,0,0,0.915625,17,315,13398,3294
NA1_5380045030,3,180036,-401,198,-81.0,-88.0,-2,4,2509,-332,113,-895,-133,-1018,2831,-388,-984,1219,78,-78,-1,-1,25,0,1667,0,0,1,66,101,40,0,0,0,0,0,0,0,39,29,1.0,14,0,0,0,0,0.26666666666666666,0,345,2708,11976,1,57,103,9,0,0,0,0,0,0,0,35,31,1.0,12,0,0,0,0,0.6806167400881057,56,340,11769,4293,1,78,104,0,0,0,0,0,0,0,0,38,32,0.47692307692307695,23,0,0,0,0,1.0,100,345,6301,6434,1,76,119,0,0,0,0,0,0,0,0,30,30,0.754079254079254,8,3,0,0,0,0.5737265415549598,17,335,13149,4128,1,73,101,0,0,0,0,0,0,0,0,38,33,0.5650510204081632,21,0,0,0,0,0.724025974025974,18,345,12453,5301,-1,66,137,0,0,0,0,0,0,0,0,36,33,1.0,24,0,0,0,0,0.0,0,345,7850,13708,-1,75,119,0,0,0,0,0,0,0,0,35,31,0.4907749077490775,23,0,0,0,0,1.0,100,325,3216,7110,-1,57,112,27,0,0,0,0,0,0,0,24,33,0.7430703624733476,12,0,0,0,0,0.22495894909688013,18,340,14340,14391,-1,57,101,36,0,0,0,0,0,0,0,24,30,0.47909199522102747,93,0,0,0,0,0.36252189141856395,17,325,13738,4293,-1,57,101,0,0,0,0,0,0,0,0,32,29,0.06798516687268233,100,0,0,0,0,1.0,18,335,13991,4755
NA1_5380045030,4,240062,-832,-742,-401.0,198.0,-19,-1,1321,-515,296,-4707,-88,-2051,-5758,-568,-1790,-2367,35,-34,-1,-1,34,0,-45091,0,0,1,68,102,42,0,0,0,0,0,0,0,42,30,0.7914937759336099,99,0,0,0,0,0.4666666666666667,0,345,1799,11804,1,57,103,29,0,0,0,0,0,0,0,35,31,1.0,19,0,0,0,0,0.9515418502202643,22,340,7574,5218,1,88,104,0,0,0,0,0,0,0,0,38,32,0.7876923076923077,23,0,0,0,0,0.825,100,345,6619,6693,1,85,115,0,0,0,0,0,0,0,0,33,31,0.8481283422459893,9,3,0,0,0,0.9133663366336634,18,335,11909,1353,1,76,103,0,0,0,0,0,0,0,0,48,39,0.8604382929642446,22,0,0,0,0,1.0,20,345,8578,5302,-1,69,142,0,0,0,0,0,0,0,0,43,36,0.9312015503875969,32,0,0,0,0,0.0,0,345,2886,11736,-1,77,163,0,0,0,0,0,0,0,0,39,32,0.7217877094972067,16,0,0,0,0,0.9234828496042217,115,325,5508,12492,-1,59,113,27,0,0,0,0,0,0,0,28,34,0.7686274509803922,13,0,0,0,0,0.9080459770114943,19,344,7203,7655,-1,59,102,36,0,0,0,0,0,0,0,27,31,1.0,14,0,0,0,0,1.0,18,325,12524,5471,-1,57,101,0,0,0,0,0,0,0,0,32,29,1.0,20,0,0,0,0,1.0,18,360,12411,5836
NA1_5380045030,5,300126,-239,256,-832.0,-742.0,-3,1,3322,-75,-143,-998,956,-2668,3095,941,-2869,773,62,-61,0,-1,44,-2,-25972,0,0,1,73,105,45,0,0,0,0,0,0,0,50,32,0.7028218694885362,17,0,0,0,0,0.6666666666666666,0,345,3075,13069,1,60,104,29,0,0,0,0,0,0,0,38,32,1.0,13,0,0,0,0,0.5337552742616034,17,340,10438,1720,1,94,110,0,0,0,0,0,0,0,0,46,35,0.3712522045855379,26,0,0,0,0,0.7,100,345,6887,7031,1,87,177,0,0,0,0,0,0,0,0,36,32,0.9438976377952756,10,3,0,0,0,0.6068965517241379,19,301,12810,1510,1,76,103,0,0,0,0,0,0,0,0,49,42,0.698961937716263,13,0,0,0,0,0.7463126843657817,20,310,12212,1428,-1,69,142,0,0,0,0,0,0,0,0,43,36,0.4060077519379845,26,0,0,0,0,0.0,0,345,4208,13587,-1,97,123,0,0,0,0,0,0,0,0,39,32,0.8972067039106145,16,0,0,0,0,0.8680738786279684,15,358,11777,2660,-1,62,114,27,0,0,0,0,0,0,0,32,36,0.0,14,0,0,0,0,0.4615947329919532,20,348,6549,7621,-1,62,104,36,0,0,0,0,0,0,0,31,32,0.919080919080919,15,0,0,0,0,0.5263748597081931,19,325,12352,2120,-1,59,102,0,0,0,0,0,0,0,0,55,49,0.5111358574610245,101,0,0,0,0,0.6437994722955145,20,360,12390,2046
NA1_5380045030,6,360151,111,-76,-239.0,256.0,-16,-3,-220,-137,-457,-672,2278,-3897,-770,2221,-4435,125,80,-80,1,1,53,-2,-53896,0,0,1,73,105,75,0,0,0,0,0,0,0,50,32,0.9241622574955908,17,0,0,0,0,0.6666666666666666,0,345,3397,9150,1,60,104,29,0,0,0,0,12,0,0,38,32,0.8883495145631068,13,0,0,0,0,0.609704641350211,69,385,2441,8982,1,122,113,0,0,0,0,0,0,0,0,50,37,0.9745901639344262,27,0,0,0,0,0.55,100,345,3398,10415,1,109,143,0,0,0,0,0,0,0,0,39,34,1.0,11,3,0,0,0,0.8846153846153846,20,477,2322,723,1,79,105,0,0,0,0,0,0,0,0,52,41,0.40851449275362317,24,0,0,0,0,0.5540540540540541,21,370,3444,9305,-1,71,157,0,0,0,0,0,0,0,0,47,38,0.6925826630920465,151,0,0,0,0,0.0,0,345,3401,10683,-1,105,186,0,0,0,0,0,0,0,0,43,34,0.7900101936799184,17,0,0,0,0,0.7720588235294118,65,364,11961,6525,-1,64,115,56,0,0,0,0,0,0,0,36,37,0.0052044609665427505,14,0,0,0,0,0.5010295126973233,22,352,3706,8709,-1,62,104,56,0,0,0,0,0,0,0,31,32,1.0,15,0,0,0,0,0.8271213322759714,19,325,12457,2747,-1,59,102,0,0,0,0,0,0,0,0,35,30,1.0,21,0,0,0,0,0.9366754617414248,20,360,11593,3798
NA1_5380045030,7,420160,336,244,111.0,-76.0,-13,-2,3423,-348,-247,-2221,3441,-5700,2517,3146,-6001,1318,51,-51,1,1,66,-2,-44457,-1,0,1,76,107,76,0,0,0,0,0,0,0,54,34,0.9215686274509803,102,0,0,0,0,0.6666666666666666,0,345,5845,13587,1,62,106,29,0,0,0,0,12,0,0,41,34,1.0,14,0,0,0,0,0.5454545454545454,82,385,6984,4114,1,132,113,0,0,0,0,0,0,0,0,50,37,0.739344262295082,46,0,0,0,0,0.55,100,370,6193,6281,1,111,144,0,0,0,0,0,0,0,0,43,35,1.0,12,3,0,0,0,0.8091451292246521,21,335,10871,1383,1,79,105,0,0,0,0,0,0,0,0,69,41,0.9601449275362319,24,0,0,0,0,1.0,21,370,10293,2703,-1,74,156,0,0,0,0,0,0,0,0,47,38,0.9401251117068812,27,0,0,0,0,0.0,0,345,7923,13691,-1,109,187,0,0,0,0,0,0,0,0,43,34,0.8521916411824668,17,0,0,0,0,0.9044117647058824,138,364,7610,10183,-1,66,115,56,0,0,0,0,0,0,0,36,37,0.5397769516728624,14,0,0,0,0,0.5717131474103586,22,352,7075,7117,-1,66,106,58,0,0,0,0,0,0,0,35,34,1.0,16,0,0,0,0,0.7482785003825555,20,325,12461,2788,-1,63,104,1,0,0,0,0,0,0,0,39,32,0.8192982456140351,23,0,0,0,0,0.6439024390243903,21,365,8013,5771
NA1_5380045030,8,480174,1447,1278,336.0,244.0,12,-2,6586,720,-1316,3260,4143,-7110,10889,4834,-8394,1042,-30,30,2,2,79,-2,-50226,-1,0,1,79,108,86,0,0,0,0,0,0,0,58,35,0.4597875569044006,19,0,0,0,0,0.5333333333333333,0,345,3332,12934,1,65,108,29,0,0,0,0,12,0,0,45,35,1.0,14,0,0,0,0,0.3430232558139535,117,385,4438,12081,1,135,115,0,0,0,0,0,0,0,0,54,38,0.35091743119266056,60,0,0,0,0,0.875,100,370,2881,9736,1,111,146,0,0,0,0,0,0,0,0,43,35,0.9848357203032856,12,3,0,0,0,0.7912524850894632,21,335,13296,4127,1,79,105,0,0,0,0,0,0,0,0,69,41,0.8858603066439523,29,0,0,0,0,0.7513513513513513,25,370,13719,3571,-1,76,169,0,0,0,0,0,0,0,0,51,40,0.0,28,0,0,0,0,0.0,0,345,5414,14010,-1,112,192,0,0,0,0,0,0,0,0,47,35,0.13271028037383178,18,0,0,0,0,0.8036529680365296,141,364,6237,10660,-1,69,117,28,0,0,0,0,0,0,0,40,38,1.0,15,0,0,0,0,0.9061925199264255,23,356,6457,8602,-1,69,107,58,0,0,0,0,0,0,0,39,35,0.8278201865988125,17,0,0,0,0,0.5351704133430022,22,357,13939,4797,-1,66,106,1,0,0,0,0,0,0,0,42,33,0.81957928802589,25,0,0,0,0,0.690744920993228,22,453,14004,4441
NA1_5380045030,9,540193,375,217,1447.0,1278.0,-4,-2,643,259,-852,5691,3079,-6475,6761,3152,-7141,429,-186,185,0,0,88,-2,-109318,-1,0,1,79,108,101,0,0,0,0,0,0,0,58,35,0.0006587615283267457,19,0,0,0,0,0.13333333333333333,0,345,981,8789,1,65,108,59,0,0,0,0,12,0,0,45,35,1.0,14,0,0,0,0,1.0,20,385,2763,7497,1,145,115,0,0,0,0,0,0,0,0,54,38,0.9640672782874617,28,0,0,0,0,0.575,100,370,7707,7872,1,123,162,0,0,0,0,0,0,0,0,47,36,1.0,13,3,0,0,0,0.8550185873605948,23,529,10027,1565,1,83,107,0,0,0,0,0,0,0,0,74,43,0.8995253164556962,31,0,0,0,0,1.0,27,0,2169,9628,-1,76,201,0,0,0,0,0,0,0,0,51,40,1.0,28,0,0,0,0,0.0,0,345,1214,10138,-1,112,221,0,0,0,0,0,0,0,0,47,29,0.32616822429906545,18,0,0,0,0,0.3493150684931507,17,364,842,9100,-1,69,117,76,0,0,0,0,0,0,0,40,38,1.0,114,0,0,0,0,1.0,23,523,13756,13861,-1,69,107,80,0,0,0,0,0,0,0,39,35,1.0,17,0,0,0,0,0.7866666666666666,22,498,14236,14006,-1,66,106,2,0,0,0,0,0,0,0,42,33,1.0,30,0,0,0,0,0.9322799097065463,27,370,5106,9273
NA1_5380045030,10,600210,1570,657,375.0,217.0,-12,-6,-6357,-13,-793,7902,4654,-9046,331,4638,-9837,-1212,-4,3,3,5,97,-2,-125902,-1,0,1,79,108,121,0,0,0,0,0,0,0,58,35,0.8939393939393939,19,0,0,0,0,0.5333333333333333,0,345,8645,4579,1,68,110,69,0,0,0,0,12,0,0,49,36,0.9497681607418856,15,0,0,0,0,0.725417439703154,83,385,3121,8194,1,153,119,0,0,0,0,0,0,0,0,59,40,1.0,29,0,0,0,0,0.8,100,411,1830,3552,1,123,165,0,0,0,0,0,0,0,0,47,36,0.4550430023455825,90,3,0,0,0,0.4628252788104089,23,370,7950,7484,1,83,107,0,0,0,0,0,0,0,0,74,43,0.6352848101265823,56,0,0,0,0,0.4813895781637717,27,370,7742,7782,-1,76,172,0,0,0,0,0,0,0,0,51,60,1.0,28,0,0,0,0,0.0,0,345,3834,13695,-1,126,179,0,0,0,0,0,0,0,0,51,36,0.9647463456577816,19,0,0,0,0,0.9402985074626866,28,388,14340,14391,-1,72,118,76,0,0,0,0,0,0,0,45,39,0.002881844380403458,16,0,0,0,0,0.5285868392664509,25,360,9018,8173,-1,72,109,80,0,0,0,0,0,0,0,43,36,1.0,18,0,0,0,0,0.7540983606557377,23,350,11000,1477,-1,66,106,2,0,0,0,0,0,0,0,57,33,1.0,30,0,0,0,0,0.9345372460496614,27,370,9186,5472
NA1_5380045030,11,660215,1026,334,1570.0,657.0,-22,-4,-2387,183,-990,2418,4754,-9023,3380,4934,-10011,3349,-4,3,3,5,117,-2,-126743,0,0,1,82,110,136,0,0,0,0,0,0,0,63,36,1.0,20,0,0,0,0,0.4,0,379,1976,11467,1,68,110,71,0,0,0,0,12,0,0,49,36,1.0,15,0,0,0,0,0.8849721706864564,145,385,9080,3513,1,158,122,0,0,0,0,0,0,0,0,63,42,0.9906417112299465,30,0,0,0,0,0.925,100,370,8950,4170,1,140,170,0,0,0,0,0,0,0,0,47,36,1.0,90,3,0,0,0,0.9163568773234201,23,384,10189,1146,1,88,109,0,0,0,0,0,0,0,0,90,73,1.0,118,0,0,0,0,1.0,29,370,9799,3142,-1,78,177,0,0,0,0,0,0,0,0,55,61,0.7712970069071374,113,0,0,0,0,0.0,0,345,2442,12416,-1,136,184,0,0,0,0,0,0,0,0,51,36,0.6904557179707652,19,0,0,0,0,0.814498933901919,47,364,10084,4471,-1,72,118,79,0,0,0,0,0,0,0,45,39,0.9982808022922636,16,0,0,0,0,0.8417721518987342,25,360,11368,1674,-1,75,111,142,0,0,0,0,0,0,0,48,37,1.0,19,0,0,0,0,1.0,25,350,10940,11555,-1,68,107,2,0,0,0,0,0,0,0,60,35,1.0,32,0,0,0,0,0.9581589958158996,29,370,10508,3313
NA1_5380045030,12,720240,2283,2387,1026.0,334.0,2,-8,1053,92,-898,10516,6562,-10579,15725,6896,-11721,4156,244,-243,6,8,129,-2,-72706,0,0,1,82,110,136,0,0,0,0,0,0,0,63,36,0.8031212484993998,20,0,0,0,0,0.4666666666666667,0,345,3245,12137,1,71,112,72,0,0,0,0,12,0,0,53,37,0.2803738317757009,16,0,0,0,0,0.902135231316726,147,269,9668,4353,1,159,122,0,0,0,0,0,0,0,0,63,42,0.32286096256684493,30,0,0,0,0,0.725,100,370,12988,2802,1,146,178,0,0,0,0,0,0,0,0,55,38,0.23709239130434784,15,3,0,0,0,0.4560260586319218,137,384,8161,7830,1,88,109,0,0,0,0,0,0,0,0,90,73,1.0,33,0,0,0,0,1.0,39,483,2697,5701,-1,80,200,0,0,0,0,0,0,0,0,59,88,0.9336188436830836,38,0,0,0,0,0.0,0,345,3285,13160,-1,139,188,0,0,0,0,0,0,0,0,56,37,0.0,20,0,0,0,0,0.6872509960159362,68,388,10091,6234,-1,75,120,102,0,0,0,0,0,0,0,49,40,0.007547169811320755,17,0,0,0,0,0.6263791374122367,26,364,10924,5081,-1,75,111,162,0,0,0,0,12,0,0,48,37,0.0,19,0,0,0,0,0.6571579503433703,25,370,10289,6474,-1,68,107,2,0,0,0,0,0,0,0,60,55,1.0,32,0,0,0,0,0.9665271966527197,29,487,10728,10213
NA1_5380045030,13,780259,3015,2938,2283.0,2387.0,4,-8,1674,228,-1035,16872,7019,-10768,20864,7296,-11855,2317,51,-50,7,9,141,-3,-70268,1,0,1,85,112,143,0,0,0,0,0,0,0,67,38,1.0,22,0,0,0,0,0.26666666666666666,0,370,6126,2202,1,71,112,73,0,0,0,0,12,0,0,68,37,1.0,106,0,0,0,0,0.6850533807829181,54,385,8572,3258,1,172,125,0,0,0,0,0,0,0,0,68,64,0.606269592476489,145,0,0,0,0,0.75,100,390,12138,3046,1,171,190,0,0,0,0,0,0,0,0,55,38,1.0,103,3,0,0,0,1.0,137,384,7319,6355,1,89,109,0,0,0,0,0,0,0,0,90,73,0.9357190192180251,39,0,0,0,0,0.8858447488584474,43,370,6450,7186,-1,80,210,0,0,0,0,0,0,0,0,59,88,1.0,31,0,0,0,0,0.0,0,456,8464,13820,-1,149,243,0,0,0,0,0,0,0,0,56,57,1.0,95,0,0,0,0,0.8466135458167331,27,364,4560,9328,-1,75,120,141,0,0,0,0,0,0,0,49,40,0.6203753351206435,17,0,0,0,0,0.6139240506329114,26,364,11714,2233,-1,78,113,142,0,0,0,0,12,0,0,52,38,1.0,109,0,0,0,0,0.6793814432989691,26,370,7411,7810,-1,68,107,2,0,0,0,0,0,0,0,60,55,1.0,32,0,0,0,0,0.9184100418410042,29,407,5068,8076
