match_id,frame_idx,timestamp,Total_Gold_Difference,Total_Xp_Difference,Total_Gold_Difference_Last_Time_Frame,Total_Xp_Difference_Last_Time_Frame,Total_Minions_Killed_Difference,Total_Jungle_Minions_Killed_Difference,Magic_Damage_Done_Diff,Magic_Damage_Done_To_Champions_Diff,Magic_Damage_Taken_Diff,Physical_Damage_Done_Diff,Physical_Damage_Done_To_Champions_Diff,Physical_Damage_Taken_Diff,Total_Damage_Done_Diff,Total_Damage_Done_To_Champions_Diff,Total_Damage_Taken_Diff,True_Damage_Done_Diff,True_Damage_Done_To_Champions_Diff,True_Damage_Taken_Diff,Total_Kill_Difference,Total_Assist_Difference,Total_Ward_Placed_Difference,Total_Ward_Killed_Difference,Time_Enemy_Spent_Controlled_Difference,Elite_Monster_Killed_Difference,Buildings_Taken_Difference,Player1_Offensive_Score,Player1_Defensive_Score,Player1_Sustain_Score,Player1_Resources_Score,Player1_Mobility_Score,Player1_Overall_Score,Player2_Offensive_Score,Player2_Defensive_Score,Player2_Sustain_Score,Player2_Resources_Score,Player2_Mobility_Score,Player2_Overall_Score,Player3_Offensive_Score,Player3_Defensive_Score,Player3_Sustain_Score,Player3_Resources_Score,Player3_Mobility_Score,Player3_Overall_Score,Player4_Offensive_Score,Player4_Defensive_Score,Player4_Sustain_Score,Player4_Resources_Score,Player4_Mobility_Score,Player4_Overall_Score,Player5_Offensive_Score,Player5_Defensive_Score,Player5_Sustain_Score,Player5_Resources_Score,Player5_Mobility_Score,Player5_Overall_Score,Player6_Offensive_Score,Player6_Defensive_Score,Player6_Sustain_Score,Player6_Resources_Score,Player6_Mobility_Score,Player6_Overall_Score,Player7_Offensive_Score,Player7_Defensive_Score,Player7_Sustain_Score,Player7_Resources_Score,Player7_Mobility_Score,Player7_Overall_Score,Player8_Offensive_Score,Player8_Defensive_Score,Player8_Sustain_Score,Player8_Resources_Score,Player8_Mobility_Score,Player8_Overall_Score,Player9_Offensive_Score,Player9_Defensive_Score,Player9_Sustain_Score,Player9_Resources_Score,Player9_Mobility_Score,Player9_Overall_Score,Player10_Offensive_Score,Player10_Defensive_Score,Player10_Sustain_Score,Player10_Resources_Score,Player10_Mobility_Score,Player10_Overall_Score,Blue_Team_Offensive_Score,Blue_Team_Defensive_Score,Blue_Team_Overall_Score,Red_Team_Offensive_Score,Red_Team_Defensive_Score,Red_Team_Overall_Score,Team_Offensive_Score_Diff,Team_Defensive_Score_Diff,Team_Overall_Score_Diff
NA1_5378099577,10,600250,-493,-4,-90.0,583.0,-2,-13,-4010,177,-647,-16704,-2897,-919,-15571,-1620,-2667,5144,1101,-1100,-2,4,-3,-1,-153801,2,0,3322.6,48.537499999999994,0.0,64.75,335,1217.4462499999997,2282.8,63.97403910991233,0.0,39.80920245398773,526,874.7531319783725,3187.1,63.800000000000004,90.0,29.3656050955414,543,1205.361560509554,4077.5,56.199999999999996,90.0,39.2,506,1512.0049999999999,2382.8,52.80297397769517,0.0,39.34803149606299,382,891.955695342915,2619.6,43.88505747126437,0.0,17.76901408450704,350,966.80241864983,2821.6,57.93355481727574,0.0,86.93441033925687,340,1047.6335074791082,2523.2,63.15224274406332,0.0,0.0,370,939.0656728232188,2540.2,55.78461538461538,120.0,10.331818181818178,335,958.3385664335664,2222.3,65.39999999999999,0.0,35.43561643835616,370,837.9685616438356,15252.8,285.3145130876075,5701.5216378308405,12726.899999999998,286.1554704172188,4749.808727029559,2525.9000000000015,-0.8409573296112853,951.7129108012814
NA1_5378099577,11,660264,216,941,-493.0,-4.0,-3,-8,-803,880,-1350,-14619,-2024,-2334,-5744,-145,-4683,9673,999,-1000,-1,6,-1,-3,-146219,2,0,2325.6,65.1,0.0,70.0,335,873.9899999999999,2323.4,66.7,0.0,58.84813753581662,470,886.0848137535816,3187.1,71.8,90.0,72.17834394904459,369,1194.6428343949044,3318.4,57.8,90.0,25.902083333333334,335,1228.3702083333333,2382.8,67.4,0.0,43.6,382,896.7600000000001,3601.4,64.48943286476006,0.0,38.91146589259796,370,1320.7279764486877,3521.6,60.5,0.0,38.4,499,1304.45,2523.5,58.592297564186964,0.0,0.0,370,937.802689269256,2825.6,54.08657573582197,120.0,34.657746478873236,335,1060.1517473686338,2225.6,65.39999999999999,0.0,40.64109589041096,470,849.644109589041,13537.3,328.80000000000007,5079.84785648182,14697.7,303.06830616476896,5472.776522675619,-1160.4000000000015,25.731693835231113,-392.9286661937995
NA1_5378099577,12,720289,-157,146,216.0,941.0,-11,-10,-5391,307,-188,-19547,-3033,-1951,-17079,-1483,-3381,7857,1245,-1243,-1,6,2,-4,-157957,2,0,2366.5,63.11138421733506,0.0,70.0,335,887.7084152652005,2384.3,59.400000000000006,0.0,70.87710843373495,455,904.9127108433736,3254.0,68.39999999999999,90.0,37.6,760,1252.6799999999998,3422.9,57.8,90.0,36.47500000000001,384,1270.9025,2424.0,64.63434049970947,0.0,40.601104972375694,382,910.0504126471504,3281.7,35.900000000000006,0.0,25.06531204644412,375,1199.3715312046443,3602.5,70.30000000000001,0.0,88.09824561403508,375,1328.2748245614034,2608.0,61.41743119266055,0.0,0.0,370,968.2252293577981,2825.9,62.0635319454415,120.0,28.42535211267606,370,1065.5265947949001,2225.6,65.39999999999999,0.0,37.07945205479452,370,839.2879452054793,13851.7,313.34572471704456,5226.254038755725,14543.7,295.08096313810205,5400.686125124225,-692.0,18.26476157894251,-174.43208636850068
NA1_5378099577,13,780297,-1313,-1169,-157.0,146.0,-28,-14,-6176,879,-1055,-29078,-3660,-2059,-28345,-1248,-4647,6906,1534,-1533,-2,6,2,-6,-174255,2,0,2368.0,67.4,0.0,70.0,360,892.02,2384.3,50.815981198589895,0.0,30.465863453815263,456,898.3963807049586,3254.0,65.10859538784067,90.0,37.6,390,1214.692578616352,3622.9,55.420087336244535,90.0,39.6,384,1340.5010262008734,2424.0,53.254561301568856,0.0,35.518232044198896,382,906.1281915948905,3601.7,65.9,0.0,39.129172714078365,395,1323.7779172714077,3663.4,63.424079320113314,0.0,89.6,375,1347.677223796034,2694.0,68.69999999999999,0.0,0.0,370,1000.51,2886.8,39.72903225806452,150.0,35.80689655172414,370,1085.3793993325917,2286.8,52.01002132196162,0.0,27.338689217758986,489,867.6168753183644,14053.2,291.99922522424396,5251.738177117074,15132.7,289.76313290013945,5624.961415718398,-1079.5,2.2360923241045043,-373.2232386013238
NA1_5378099577,14,840306,-308,207,-1313.0,-1169.0,-19,-12,-4819,359,-534,-27378,-3643,-1578,-24986,-1990,-3411,7210,1297,-1296,-1,6,1,-5,-164836,2,0,3429.5,64.28260869565217,0.0,59.5,360,1261.5597826086955,2384.3,58.298488120950324,0.0,54.16867469879518,504,907.8114139061646,3318.8,74.74798439531861,90.0,79.6,768,1282.2643953185955,3684.1,42.64728260869565,90.0,24.755700325732896,384,1356.604754815182,2464.9,72.1,0.0,48.0,382,927.345,4503.2,64.29956784788246,0.0,33.83643724696356,395,1638.293514079061,3663.4,63.48016997167139,0.0,46.08628495339548,410,1346.842679486841,2734.3,50.0041385948027,0.0,0.0,370,1009.0062415784408,2986.8,59.800000000000004,150.0,39.6,384,1128.1800000000003,2288.3,68.29999999999998,0.0,43.004651162790694,390,864.695465116279,15281.6,312.07636382061673,5735.585346648638,16176.0,305.88387641435656,5987.017900260622,-894.3999999999996,6.19248740626017,-251.43255361198408
NA1_5378099577,15,900309,-1929,-1229,-308.0,207.0,-27,-18,-10503,-340,164,-36421,-6206,151,-42576,-5131,-1099,4348,1417,-1416,-3,2,2,-8,-195497,2,0,2432.8,69.29202898550724,0.0,53.5,360,913.6176086956522,2425.2,32.60634605850273,0.0,63.63513174404015,385,903.4654169919548,3317.3,40.6,90.0,38.0,390,1229.535,3751.9,29.4,90.0,16.742671009771986,384,1375.5592671009772,2464.9,82.6,0.0,48.0,549,947.1949999999999,3424.7,64.2709517923362,0.0,26.822641509433964,375,1258.108549688644,3724.3,70.25483234714004,0.0,97.18830694275275,410,1375.3002803984173,2754.3,68.69999999999999,0.0,0.0,541,1038.715,3048.0,61.98181818181818,180.0,85.34171779141104,449,1165.8287172336866,2291.6,68.29999999999998,0.0,44.4,558,882.79,14392.1,254.49837504400998,5369.372292788584,15242.9,333.50760232129437,5720.742547320748,-850.7999999999993,-79.0092272772844,-351.3702545321639
NA1_5378099577,16,960341,-1940,-1523,-1929.0,-1229.0,-25,-30,-22004,173,-844,-42921,-6881,-718,-62559,-5497,-2775,2369,1214,-1213,-3,2,4,-7,-230478,1,-1,2475.8,75.30338983050846,0.0,70.0,360,932.1210169491525,2425.2,60.52404561229549,0.0,62.30313676286073,385,911.7075273599746,3398.8,42.5,90.0,32.462500000000006,390,1258.0762499999998,3853.1,68.88932655654384,90.0,83.72660550458716,384,1429.5244585174219,2464.9,77.61229709788489,0.0,48.0,382,928.9986891293655,3435.2,71.80000000000001,0.0,41.2,375,1265.4799999999998,3785.2,80.29999999999998,0.0,96.8,410,1399.59,2816.1,68.1354784081287,0.0,0.0,370,1043.0756435224384,3108.9,35.099999999999994,210.0,38.53142037302726,384,1172.3981420373027,2332.8,70.03863636363637,0.0,74.3866927592955,390,883.9302601850205,14617.8,324.8290590972327,5460.427941955914,15478.2,325.37411477176505,5764.4740457447615,-860.4000000000015,-0.5450556745323638,-304.0461037888472
NA1_5378099577,17,1020373,-2585,-2555,-1940.0,-1523.0,-43,-22,-22137,159,-830,-55500,-8058,959,-68837,-6390,-1381,8800,1508,-1507,-3,2,4,-7,-210140,1,-2,2477.3,46.099999999999994,0.0,70.0,360,923.8850000000001,2486.4,50.57359550561798,0.0,74.14245283018867,511,943.9263239347043,4486.6,66.98366701791359,90.0,30.170833333333334,481,1655.0221834387073,5653.1,61.300000000000004,90.0,86.80000000000001,405,2059.655,2464.9,78.38421052631578,0.0,40.61617900172117,382,928.491881058067,3517.6,73.62433392539964,0.0,34.51764705882353,375,1294.1990648835022,6585.2,65.53980404164115,0.0,97.19731543624161,573,2391.5016727561165,2837.0,67.39983942191891,0.0,0.0,370,1050.1699518265755,3609.8,35.099999999999994,210.0,31.128263988522242,384,1346.9728263988522,2377.9,63.78681672025723,0.0,88.0,390,899.2010450160772,17568.300000000003,303.34147304984737,6510.980388431478,18927.5,305.45079410921693,6982.044560881123,-1359.199999999997,-2.109321059369563,-471.0641724496454
NA1_5378099577,18,1080380,-579,-494,-2585.0,-2555.0,-39,-22,-19164,897,-1237,-50542,-6650,-45,-58262,-4058,-2980,11442,1696,-1696,0,9,7,-6,-156145,1,-2,2538.2,78.9,0.0,70.0,360,955.0399999999998,2486.4,59.06179775280899,0.0,74.29481132075472,507,946.0880204579182,3406.6,63.61696522655427,90.0,16.420833333333334,390,1265.5371729012995,6115.5,62.9,90.0,89.2,458,2227.515,2506.1,69.88156424581005,0.0,34.611954765751214,382,939.760664750318,3897.6,66.61424017003188,0.0,31.023529411764706,375,1424.7466249921858,3785.2,70.49999999999999,0.0,41.2,550,1405.09,2907.5,44.4,0.0,0.0,370,1067.945,3612.8,65.1,210.0,37.75667144906743,384,1357.6856671449068,2379.4,75.69999999999999,0.0,44.815300546448086,390,898.9815300546448,17052.8,334.3603272251733,6333.940858109536,16582.5,322.31424017003184,6154.448822191737,470.2999999999993,12.04608705514147,179.4920359177986
NA1_5378099577,19,1140386,-170,74,-579.0,-494.0,-45,-18,-24988,1636,-1865,-45187,-5746,1301,-53458,-2419,-2256,16713,1693,-1692,1,13,6,-7,-126919,2,-2,2538.8,78.29251286850725,0.0,68.5,360,954.9177538605522,2547.3,55.368999114260404,0.0,26.11175166297118,385,949.2768749005753,3407.2,72.5,90.0,25.222916666666663,390,1269.2922916666664,5597.0,64.66584684181106,90.0,90.90894308943089,405,2041.4406483614862,2506.1,88.1488926746167,0.0,44.93505654281099,382,946.273173456666,5359.7,76.01972920696325,0.0,33.94185022026432,395,1941.5951037841153,4866.1,67.82572898799313,0.0,29.40185758513932,410,1767.422904454912,2908.4,74.4,0.0,0.0,370,1077.26,3694.6,65.34838709677419,210.0,37.8449528936743,384,1386.3990114183996,2380.3,45.699999999999996,0.0,46.400000000000006,390,890.455,16596.399999999998,358.9762514991954,6161.2007422459465,19209.1,329.2938452917306,7063.132019657427,-2612.7000000000007,29.68240620746485,-901.9312774114806
